Date,Open,High,Low,Close,Volume
2013-09-20,15.049,15.065,14.672,14.716,792483598
2013-09-19,14.82,14.981,14.773,14.87,458094575
2013-09-18,14.583,14.684,14.504,14.631,517151160
2013-09-17,14.104,14.473,14.09,14.334,452809210
2013-09-16,14.514,14.533,14.081,14.172,621711906
2013-09-13,14.777,14.856,14.632,14.638,338806667
2013-09-12,14.75,14.969,14.673,14.883,457934311
2013-09-11,14.704,14.915,14.635,14.726,1018813064
2013-09-10,15.937,15.976,15.412,15.573,842233797
2013-09-09,15.898,15.992,15.852,15.936,385803829
2013-09-06,15.691,15.723,15.426,15.685,407333530
2013-09-05,15.749,15.763,15.543,15.594,267853687
2013-09-04,15.728,15.812,15.625,15.7,390863418
2013-09-03,15.526,15.76,15.344,15.383,376663328
2013-08-30,15.581,15.611,15.408,15.429,307152809
2013-08-29,15.479,15.632,15.463,15.481,271662084
2013-08-28,15.301,15.611,15.301,15.457,348627059
2013-08-27,15.678,15.821,15.311,15.383,480880119
2013-08-26,15.765,16.063,15.757,15.836,375245154
2013-08-23,15.845,15.847,15.721,15.774,252388099
2013-08-22,15.898,15.918,15.684,15.836,276741439
2013-08-21,15.855,15.968,15.78,15.816,380637403
2013-08-20,16.049,16.076,15.767,15.776,406423295
2013-08-19,15.878,16.174,15.868,15.986,578816430
2013-08-16,15.746,15.836,15.705,15.815,410672060
2013-08-15,15.63,15.817,15.399,15.675,555980495
2013-08-14,15.674,15.876,15.536,15.694,857514699
2013-08-13,14.827,15.574,14.735,15.414,998587534
2013-08-12,14.383,14.755,14.376,14.714,413139751
2013-08-09,14.439,14.497,14.284,14.31,303425234
2013-08-08,14.604,14.612,14.417,14.515,290243857
2013-08-07,14.507,14.607,14.442,14.543,341169782
2013-08-06,14.64,14.76,14.455,14.552,382381518
2013-08-05,14.534,14.722,14.455,14.685,363867806
2013-08-02,14.325,14.476,14.284,14.467,313178646
2013-08-01,14.251,14.288,14.177,14.285,235344480
2013-07-31,14.231,14.306,14.058,14.154,368477848
2013-07-30,14.073,14.3,14.051,14.179,353214269
2013-07-29,13.788,14.075,13.768,14.007,283441596
2013-07-26,13.616,13.794,13.585,13.794,228604282
2013-07-25,13.785,13.805,13.632,13.715,262215640
2013-07-24,13.729,13.906,13.615,13.778,675915489
2013-07-23,13.325,13.355,13.096,13.104,419669726
2013-07-22,13.433,13.442,13.308,13.334,237380660
2013-07-19,13.547,13.574,13.273,13.291,306881740
2013-07-18,13.555,13.601,13.469,13.504,249964987
2013-07-17,13.44,13.52,13.394,13.46,227227877
2013-07-16,13.341,13.472,13.267,13.456,246951065
2013-07-15,13.293,13.496,13.286,13.369,276270843
2013-07-12,13.376,13.443,13.244,13.341,319280919
2013-07-11,13.228,13.394,13.173,13.364,372605034
2013-07-10,13.124,13.286,13.082,13.16,321039830
2013-07-09,12.937,13.247,12.837,13.21,402636149
2013-07-08,13.14,13.168,12.845,12.983,340470239
2013-07-05,13.149,13.24,12.99,13.055,312925994
2013-07-03,13.163,13.229,13.056,13.161,275102133
2013-07-02,12.823,13.188,12.808,13.089,536627868
2013-07-01,12.595,12.896,12.549,12.8,446595103
2013-06-28,12.313,12.593,12.235,12.475,656777069
2013-06-27,12.487,12.555,12.31,12.318,385132294
2013-06-26,12.634,12.661,12.376,12.449,419990839
2013-06-25,12.689,12.755,12.474,12.593,358832938
2013-06-24,12.742,12.782,12.449,12.591,548719790
2013-06-21,13.089,13.137,12.764,12.935,549438366
2013-06-20,13.115,13.325,12.986,13.037,408068777
2013-06-19,13.494,13.502,13.23,13.23,355077223
2013-06-18,13.498,13.603,13.456,13.505,222719529
2013-06-17,13.496,13.629,13.461,13.512,296214898
2013-06-14,13.619,13.647,13.402,13.451,310458147
2013-06-13,13.529,13.672,13.41,13.636,326525523
2013-06-12,13.746,13.8,13.498,13.519,302842132
2013-06-11,13.63,13.848,13.553,13.685,326738016
2013-06-10,13.91,14.047,13.662,13.727,514095245
2013-06-07,13.654,13.863,13.537,13.818,462049825
2013-06-06,13.934,13.982,13.577,13.713,476128131
2013-06-05,13.94,14.098,13.878,13.922,331457934
2013-06-04,14.176,14.214,13.994,14.054,339682803
2013-06-03,14.098,14.149,13.84,14.098,424966941
2013-05-31,14.154,14.298,14.06,14.067,438704176
2013-05-30,13.94,14.217,13.903,14.124,403741692
2013-05-29,13.762,13.998,13.743,13.917,377541470
2013-05-28,14.072,14.11,13.789,13.806,440568345
2013-05-24,13.789,13.94,13.773,13.924,315397553
2013-05-23,13.636,13.956,13.631,13.828,403230853
2013-05-22,13.889,14.024,13.705,13.804,506034077
2013-05-21,13.703,13.934,13.581,13.751,520908440
2013-05-20,13.509,13.944,13.453,13.853,515076404
2013-05-17,13.733,13.765,13.482,13.551,488662597
2013-05-16,13.238,13.693,13.101,13.593,688934138
2013-05-15,13.736,13.794,13.21,13.413,846517281
2013-05-14,14.196,14.238,13.828,13.883,510304963
2013-05-13,14.122,14.322,14.121,14.224,361918383
2013-05-10,14.324,14.378,14.091,14.168,382151717
2013-05-09,14.381,14.481,14.25,14.288,455071027
2013-05-08,14.264,14.459,14.163,14.411,542961415
2013-05-07,14.447,14.471,14.098,14.252,555662780
2013-05-06,14.16,14.361,14.116,14.316,570554123
2013-05-03,14.024,14.083,13.956,13.982,415450997
2013-05-02,13.727,13.939,13.689,13.843,484953173
2013-05-01,13.809,13.824,13.498,13.651,582739799
2013-04-30,13.52,13.834,13.425,13.757,794401915
2013-04-29,13.067,13.474,13.049,13.364,735634384
2013-04-26,12.733,13.011,12.684,12.964,878310101
2013-04-25,12.777,12.863,12.646,12.689,441414720
2013-04-24,12.229,12.903,12.196,12.599,1114598476
2013-04-23,12.553,12.689,12.391,12.62,759389871
2013-04-22,12.212,12.497,12.158,12.387,493855831
2013-04-19,12.054,12.416,11.966,12.134,700081536
2013-04-18,12.583,12.609,12.11,12.182,765563467
2013-04-17,13.058,13.069,12.37,12.516,1085871976
2013-04-16,13.098,13.255,13.068,13.245,350866187
2013-04-15,13.268,13.295,13.035,13.044,364540677
2013-04-12,13.491,13.491,13.333,13.355,274279650
2013-04-11,13.478,13.61,13.398,13.496,377510774
2013-04-10,13.305,13.581,13.237,13.539,431901660
2013-04-09,13.248,13.315,13.136,13.267,352486387
2013-04-08,13.202,13.283,13.128,13.244,345895693
2013-04-05,13.191,13.204,13.039,13.15,440248110
2013-04-04,13.478,13.517,13.213,13.289,412035730
2013-04-03,13.404,13.588,13.37,13.422,417258473
2013-04-02,13.286,13.615,13.249,13.355,608761658
2013-04-01,13.738,13.787,13.29,13.328,447622016
2013-03-28,13.978,14.04,13.721,13.754,509163430
2013-03-27,14.183,14.194,14.006,14.047,380921264
2013-03-26,14.461,14.474,14.31,14.329,338260737
2013-03-25,14.438,14.602,14.348,14.403,576002342
2013-03-22,14.124,14.358,14.079,14.352,454132426
2013-03-21,13.99,14.231,13.986,14.067,440511232
2013-03-20,14.214,14.221,13.969,14.047,354774143
2013-03-19,14.279,14.323,13.936,14.121,605472519
2013-03-18,13.716,14.215,13.709,14.16,696761210
2013-03-15,13.607,13.802,13.587,13.786,740165717
2013-03-14,13.449,13.505,13.375,13.439,349273574
2013-03-13,13.313,13.501,13.216,13.31,466443437
2013-03-12,13.536,13.637,13.285,13.313,535516089
2013-03-11,13.352,13.641,13.21,13.605,545083167
2013-03-08,13.355,13.531,13.318,13.414,450005489
2013-03-07,13.191,13.423,13.083,13.379,538094178
2013-03-06,13.502,13.526,13.188,13.225,528844908
2013-03-05,13.096,13.523,13.073,13.396,733405950
2013-03-04,13.292,13.305,13.019,13.05,668849675
2013-03-01,13.61,13.616,13.361,13.376,634508947
2013-02-28,13.797,13.916,13.715,13.715,370562113
2013-02-27,13.934,14.059,13.69,13.813,674889542
2013-02-26,13.791,14.031,13.599,13.951,575856652
2013-02-25,14.103,14.141,13.751,13.758,427687230
2013-02-22,13.96,14.033,13.876,14.008,379783114
2013-02-21,13.858,13.957,13.759,13.86,513507204
2013-02-20,14.222,14.222,13.946,13.947,547141027
2013-02-19,14.327,14.378,14.103,14.294,500678793
2013-02-15,14.569,14.609,14.292,14.299,450326730
2013-02-14,14.433,14.655,14.417,14.498,408467924
2013-02-13,14.517,14.717,14.393,14.511,545904054
2013-02-12,14.9,14.988,14.533,14.538,698904857
2013-02-11,14.805,15.066,14.706,14.914,594369210
2013-02-08,14.728,14.878,14.549,14.759,727379034
2013-02-07,14.394,14.604,14.111,14.548,807495577
2013-02-06,14.101,14.409,13.982,14.128,685763178
2013-02-05,13.717,14.202,13.662,14.143,662514519
2013-02-04,14.023,14.085,13.655,13.664,551307043
2013-02-01,14.183,14.195,13.85,14.014,623484252
2013-01-31,14.116,14.188,14.055,14.071,368986627
2013-01-30,14.117,14.292,14.041,14.113,482070557
2013-01-29,14.164,14.218,13.967,14.156,659914672
2013-01-28,13.526,14.002,13.465,13.896,907281755
2013-01-25,13.954,14.094,13.438,13.589,1396096320
2013-01-24,14.211,14.386,13.908,13.917,1688039290
2013-01-23,15.718,15.909,15.594,15.878,991664285
2013-01-22,15.587,15.688,15.343,15.594,532546322
2013-01-18,15.401,15.516,15.335,15.447,546810044
2013-01-17,15.764,15.778,15.509,15.53,523528370
2013-01-16,15.28,15.737,15.215,15.634,798092349
2013-01-15,15.395,15.415,14.933,15.01,1012299127
2013-01-14,15.53,15.677,15.401,15.501,848230636
2013-01-11,16.101,16.229,16.034,16.074,405263120
2013-01-10,16.327,16.332,15.926,16.171,694418900
2013-01-09,16.147,16.219,15.94,15.974,470973252
2013-01-08,16.348,16.431,16.103,16.228,529689335
2013-01-07,16.127,16.35,15.916,16.184,559260301
2013-01-04,16.588,16.64,16.244,16.282,686691830
2013-01-03,16.916,16.982,16.713,16.747,407722774
2013-01-02,17.108,17.144,16.732,16.962,647689316
2012-12-31,15.757,16.539,15.724,16.439,761875284
2012-12-28,15.763,15.892,15.696,15.742,409321246
2012-12-27,15.864,15.948,15.59,15.911,525785688
2012-12-26,16.034,16.048,15.789,15.847,349355214
2012-12-24,16.076,16.196,16.025,16.07,203181685
2012-12-21,15.833,16.054,15.761,16.044,689464839
2012-12-20,16.373,16.379,16.031,16.117,548761025
2012-12-19,16.418,16.486,16.234,16.26,519142808
2012-12-18,16.219,16.524,16.072,16.492,722650424
2012-12-17,15.721,16.064,15.484,16.029,876510881
2012-12-14,15.901,16.006,15.619,15.748,1166681867
2012-12-13,16.408,16.609,16.243,16.363,722487604
2012-12-12,16.923,16.93,16.567,16.652,562857987
2012-12-11,16.675,16.978,16.6,16.726,683596838
2012-12-10,16.219,16.636,16.112,16.367,728618973
2012-12-07,17.095,17.15,16.373,16.472,910207648
2012-12-06,16.339,17.092,16.022,16.906,1360408616
2012-12-05,17.575,17.585,16.645,16.645,1206756178
2012-12-04,17.972,17.973,17.673,17.789,644529854
2012-12-03,18.338,18.367,18.088,18.109,420845886
2012-11-30,18.111,18.176,18.0,18.082,452000236
2012-11-29,18.233,18.356,18.081,18.206,594665425
2012-11-28,17.833,18.097,17.677,18.008,602246382
2012-11-27,18.212,18.239,17.92,18.066,616161042
2012-11-26,17.79,18.226,17.722,18.212,727841306
2012-11-23,17.522,17.669,17.381,17.654,315413810
2012-11-21,17.431,17.528,17.194,17.352,431293368
2012-11-20,17.667,17.668,17.131,17.328,742843274
2012-11-19,16.705,17.532,16.679,17.476,951003178
2012-11-16,16.225,16.373,15.623,16.302,1464649109
2012-11-15,16.605,16.667,16.145,16.238,912694159
2012-11-14,16.852,16.913,16.564,16.585,551301085
2012-11-13,16.649,17.004,16.57,16.772,616232423
2012-11-12,17.118,17.128,16.641,16.77,596138311
2012-11-09,16.696,17.14,16.487,16.9,1074931078
2012-11-08,17.319,17.368,16.535,16.613,1220052871
2012-11-07,17.726,17.749,17.168,17.238,916358089
2012-11-06,18.151,18.166,17.839,17.924,435229555
2012-11-05,17.944,18.076,17.761,17.978,614604550
2012-11-02,18.325,18.356,17.674,17.737,696097544
2012-11-01,18.396,18.542,18.272,18.343,419777386
2012-10-31,18.294,18.511,18.074,18.308,592304837
2012-10-26,18.741,18.882,18.173,18.574,1182512744
2012-10-25,19.065,19.127,18.621,18.744,760390196
2012-10-24,19.109,19.268,18.779,18.969,648169908
2012-10-23,19.405,19.494,18.812,18.862,820747955
2012-10-22,18.834,19.539,18.782,19.499,634508403
2012-10-19,19.407,19.429,18.747,18.754,863902394
2012-10-18,19.667,19.744,19.373,19.456,553314679
2012-10-17,19.954,20.075,19.804,19.822,451880845
2012-10-16,19.539,19.998,19.405,19.982,638265719
2012-10-15,19.447,19.531,19.184,19.521,501939008
2012-10-12,19.36,19.539,19.229,19.365,534066406
2012-10-11,19.879,19.902,19.315,19.315,633872111
2012-10-10,19.672,19.833,19.59,19.708,592269765
2012-10-09,19.641,19.695,19.174,19.554,973518545
2012-10-08,19.892,19.913,19.562,19.626,740652274
2012-10-05,20.455,20.479,20.028,20.069,689495141
2012-10-04,20.642,20.735,20.465,20.505,430329917
2012-10-03,20.445,20.661,20.376,20.649,492426203
2012-10-02,20.35,20.49,20.008,20.335,729056983
2012-10-01,20.639,20.812,20.19,20.278,630926428
2012-09-28,20.873,20.946,20.503,20.514,621151377
2012-09-27,20.428,20.979,20.308,20.953,689498523
2012-09-26,20.564,20.687,20.331,20.454,669601140
2012-09-25,21.165,21.304,20.697,20.714,602206993
2012-09-24,21.121,21.378,21.002,21.244,742416839
2012-09-21,21.6,21.681,21.507,21.53,663297084
2012-09-20,21.501,21.529,21.33,21.487,390511716
2012-09-19,21.535,21.648,21.514,21.591,379346153
2012-09-18,21.523,21.598,21.417,21.586,433348205
2012-09-17,21.507,21.521,21.361,21.52,462261335
2012-09-14,21.218,21.434,21.153,21.258,697015249
2012-09-13,20.833,21.079,20.751,21.001,694469293
2012-09-12,20.506,20.6,20.174,20.597,826701212
2012-09-11,20.452,20.606,20.19,20.315,584936225
2012-09-10,20.925,21.011,20.359,20.38,566232689
2012-09-07,20.852,20.987,20.783,20.925,382594843
2012-09-06,20.702,20.859,20.628,20.797,454358523
2012-09-05,20.777,20.8,20.591,20.611,390337177
2012-09-04,20.471,20.763,20.434,20.757,426900885
2012-08-31,20.519,20.56,20.213,20.456,392767700
2012-08-30,20.624,20.651,20.383,20.414,351307296
2012-08-29,20.767,20.84,20.684,20.711,235230679
2012-08-28,20.758,20.793,20.624,20.752,310117905
2012-08-27,20.91,20.939,20.714,20.78,495487347
2012-08-24,20.282,20.587,20.16,20.394,502173688
2012-08-23,20.483,20.6,20.33,20.376,487678859
2012-08-22,20.126,20.572,19.929,20.568,656102540
2012-08-21,20.629,20.755,19.998,20.176,942074923
2012-08-20,19.988,20.453,19.985,20.453,712072837
2012-08-17,19.68,19.932,19.645,19.929,513964759
2012-08-16,19.411,19.582,19.389,19.57,295721096
2012-08-15,19.413,19.497,19.303,19.4,298911951
2012-08-14,19.431,19.64,19.38,19.426,394809518
2012-08-13,19.17,19.373,19.166,19.373,323418685
2012-08-10,19.026,19.119,19.026,19.118,226439733
2012-08-09,18.999,19.118,18.997,19.087,257474495
2012-08-08,18.967,19.102,18.897,18.981,284783035
2012-08-07,19.069,19.137,18.924,19.011,338767262
2012-08-06,18.902,19.133,18.84,19.063,352412286
2012-08-03,18.79,18.923,18.726,18.853,401942290
2012-08-02,18.458,18.701,18.379,18.61,387439566
2012-08-01,18.86,18.875,18.463,18.581,448262485
2012-07-31,18.471,18.73,18.455,18.703,538905724
2012-07-30,18.096,18.354,17.999,18.22,442019737
2012-07-27,17.607,17.938,17.504,17.918,471152961
2012-07-26,17.752,17.771,17.465,17.603,474318692
2012-07-25,17.59,17.783,17.455,17.606,1022978701
2012-07-24,18.598,18.669,18.327,18.4,655422918
2012-07-23,18.2,18.553,17.996,18.49,568641946
2012-07-20,18.772,18.815,18.486,18.503,463346819
2012-07-19,18.718,18.843,18.555,18.812,508985351
2012-07-18,18.574,18.628,18.481,18.563,294322121
2012-07-17,18.704,18.724,18.468,18.585,342532605
2012-07-16,18.528,18.727,18.525,18.584,351431558
2012-07-13,18.462,18.592,18.371,18.523,363334583
2012-07-12,18.379,18.478,18.149,18.338,498866127
2012-07-11,18.559,18.607,18.287,18.507,547019626
2012-07-10,18.922,18.981,18.534,18.623,596098660
2012-07-09,18.533,18.798,18.497,18.797,442228789
2012-07-06,18.589,18.631,18.42,18.552,488655784
2012-07-05,18.389,18.812,18.361,18.676,564669813
2012-07-03,18.216,18.371,18.189,18.353,281924999
2012-07-02,17.904,18.172,17.871,18.145,466383907
2012-06-29,17.697,17.882,17.583,17.882,491139542
2012-06-28,17.505,17.576,17.319,17.425,330009243
2012-06-27,17.607,17.659,17.513,17.591,236718252
2012-06-26,17.495,17.591,17.372,17.516,322606942
2012-06-25,17.676,17.753,17.466,17.477,333525441
2012-06-22,17.729,17.826,17.62,17.824,331939348
2012-06-21,17.926,18.012,17.68,17.687,380664060
2012-06-20,18.011,18.044,17.783,17.935,418765288
2012-06-19,17.864,18.066,17.854,17.987,421245154
2012-06-18,17.483,18.001,17.466,17.936,513144250
2012-06-15,17.484,17.595,17.441,17.579,390581661
2012-06-14,17.492,17.562,17.369,17.501,403185399
2012-06-13,17.592,17.712,17.466,17.52,342561255
2012-06-12,17.59,17.656,17.352,17.642,507860921
2012-06-11,17.996,18.02,17.472,17.49,689256470
2012-06-08,17.504,17.777,17.423,17.769,404975224
2012-06-07,17.676,17.677,17.47,17.507,442836795
2012-06-06,17.386,17.571,17.316,17.499,429319823
2012-06-05,17.186,17.345,17.095,17.235,452475046
2012-06-04,17.193,17.377,16.794,17.279,649306513
2012-06-01,17.428,17.535,17.163,17.178,607359413
2012-05-31,17.782,17.806,17.499,17.689,573555841
2012-05-30,17.429,17.759,17.348,17.734,617198761
2012-05-29,17.481,17.576,17.31,17.524,443556989
2012-05-25,17.289,17.327,17.1,17.218,382618540
2012-05-24,17.634,17.652,17.185,17.31,500485561
2012-05-23,17.07,17.54,16.94,17.471,685741363
2012-05-22,17.441,17.572,16.921,17.053,809918462
2012-05-21,16.366,17.194,16.352,17.187,746193818
2012-05-18,16.349,16.64,15.989,16.241,853772469
2012-05-17,16.699,16.765,16.233,16.233,719254246
2012-05-16,16.966,17.051,16.567,16.722,660502608
2012-05-15,17.192,17.246,16.895,16.939,555204397
2012-05-14,17.226,17.377,17.073,17.092,416809631
2012-05-11,17.301,17.59,17.282,17.353,464821422
2012-05-10,17.594,17.634,17.407,17.47,397445231
2012-05-09,17.261,17.575,17.173,17.429,560494892
2012-05-08,17.441,17.5,17.108,17.399,585425698
2012-05-07,17.193,17.538,17.185,17.439,540429659
2012-05-04,17.669,17.708,17.306,17.308,619881203
2012-05-03,18.082,18.11,17.768,17.815,466459966
2012-05-02,17.766,17.987,17.724,17.943,501436784
2012-05-01,17.91,18.273,17.797,17.825,712371252
2012-04-30,18.306,18.324,17.852,17.881,589889016
2012-04-27,18.527,18.561,18.387,18.464,474401841
2012-04-26,18.81,18.822,18.438,18.608,624746244
2012-04-25,18.851,18.923,18.555,18.678,1055639339
2012-04-24,17.228,17.383,16.994,17.155,1249690062
2012-04-23,17.472,17.657,17.042,17.506,1126872573
2012-04-20,18.109,18.207,17.467,17.545,1202067650
2012-04-19,18.378,18.517,17.899,17.988,972865469
2012-04-18,18.792,18.992,18.455,18.628,1112434879
2012-04-17,17.726,18.678,17.512,18.669,1195740610
2012-04-16,18.68,18.687,17.704,17.763,1224966353
2012-04-13,19.109,19.128,18.48,18.531,1002347902
2012-04-12,19.137,19.331,18.999,19.069,716002262
2012-04-11,19.481,19.502,19.086,19.174,811988404
2012-04-10,19.596,19.718,19.167,19.243,1036532732
2012-04-09,19.172,19.594,19.146,19.482,635907172
2012-04-05,19.198,19.434,19.087,19.392,592527212
2012-04-04,19.117,19.164,18.893,19.116,667609497
2012-04-03,19.208,19.358,19.061,19.27,972222376
2012-04-02,18.426,18.948,18.383,18.944,697136318
2012-03-30,18.641,18.696,18.31,18.357,851984686
2012-03-29,18.764,18.879,18.593,18.674,708214382
2012-03-28,18.935,19.029,18.688,18.912,763897122
2012-03-27,18.561,18.871,18.557,18.816,707308711
2012-03-26,18.364,18.591,18.227,18.585,694464453
2012-03-23,18.386,18.427,18.2,18.252,502083662
2012-03-22,18.305,18.509,18.235,18.351,727964628
2012-03-21,18.456,18.668,18.414,18.449,751186889
2012-03-20,18.354,18.584,17.821,18.555,952532436
2012-03-19,18.322,18.426,18.038,18.405,1051168276
2012-03-16,17.903,18.042,17.697,17.93,962819253
2012-03-15,18.36,18.372,17.715,17.93,1352598225
2012-03-14,17.697,18.211,17.619,18.053,1654882544
2012-03-13,17.071,17.399,17.015,17.396,805783177
2012-03-12,16.81,16.903,16.749,16.903,475036959
2012-03-09,16.671,16.773,16.631,16.695,488137076
2012-03-08,16.38,16.627,16.294,16.595,601426352
2012-03-07,16.427,16.466,16.025,16.25,763803922
2012-03-06,16.044,16.34,15.806,16.236,943905118
2012-03-05,16.703,16.764,16.107,16.325,942692170
2012-03-02,16.672,16.743,16.613,16.695,502457408
2012-03-01,16.781,16.787,16.496,16.672,796449328
2012-02-29,16.575,16.769,16.402,16.61,1109701178
2012-02-28,16.166,16.394,16.103,16.394,699223769
2012-02-27,15.957,16.183,15.808,16.101,637757250
2012-02-24,15.907,16.012,15.88,15.997,484193022
2012-02-23,15.771,15.856,15.601,15.811,662276591
2012-02-22,15.71,15.784,15.588,15.709,563249202
2012-02-21,15.527,15.764,15.436,15.764,705136464
2012-02-17,15.407,15.549,15.32,15.375,624433314
2012-02-16,15.049,15.46,14.901,15.378,1101226504
2012-02-15,15.746,16.115,15.216,15.239,1755081173
2012-02-14,15.448,15.603,15.372,15.6,537682721
2012-02-13,15.302,15.427,15.221,15.391,602929214
2012-02-10,15.034,15.237,14.961,15.108,735850063
2012-02-09,14.72,15.211,14.714,15.1,1030105664
2012-02-08,14.405,14.599,14.381,14.596,475219372
2012-02-07,14.247,14.383,14.226,14.355,368434366
2012-02-06,14.036,14.238,14.031,14.207,291096338
2012-02-03,14.003,14.085,13.95,14.075,334416619
2012-02-02,13.96,14.0,13.901,13.936,217767048
2012-02-01,14.038,14.055,13.949,13.969,314393039
2012-01-31,13.956,14.032,13.872,13.978,457069901
2012-01-30,13.649,13.899,13.638,13.87,441942134
2012-01-27,13.603,13.733,13.589,13.695,349575010
2012-01-26,13.731,13.741,13.569,13.615,377906891
2012-01-25,13.914,13.915,13.587,13.676,1117431096
2012-01-24,13.016,13.016,12.847,12.873,633878283
2012-01-23,12.942,13.119,12.932,13.087,356572114
2012-01-20,13.089,13.09,12.853,12.87,482287958
2012-01-19,13.172,13.208,13.059,13.097,304991706
2012-01-18,13.072,13.151,13.052,13.139,322505725
2012-01-17,12.989,13.042,12.952,13.002,283189592
2012-01-13,12.852,12.874,12.819,12.855,263670218
2012-01-12,12.931,12.95,12.822,12.904,247962356
2012-01-11,12.943,12.948,12.84,12.94,250900787
2012-01-10,13.04,13.042,12.907,12.961,301149201
2012-01-09,13.028,13.097,12.903,12.915,459343312
2012-01-06,12.854,12.946,12.837,12.935,371273832
2012-01-05,12.705,12.816,12.636,12.801,316062821
2012-01-04,12.557,12.697,12.532,12.66,303417628
2012-01-03,12.55,12.631,12.524,12.592,352445218
2011-12-30,12.354,12.439,12.354,12.4,209682922
2011-12-29,12.347,12.42,12.264,12.404,250897071
2011-12-28,12.459,12.501,12.29,12.33,266447782
2011-12-27,12.344,12.527,12.34,12.447,309022385
2011-12-23,12.239,12.357,12.233,12.349,314148846
2011-12-22,12.157,12.222,12.128,12.205,235396048
2011-12-21,12.141,12.166,12.003,12.138,305501445
2011-12-20,11.864,12.128,11.858,12.124,392709818
2011-12-19,11.711,11.785,11.652,11.703,273495120
2011-12-16,11.649,11.762,11.623,11.666,491232059
2011-12-15,11.737,11.75,11.585,11.604,298793337
2011-12-14,11.841,11.861,11.565,11.643,473534756
2011-12-13,12.029,12.106,11.853,11.906,394824088
2011-12-12,11.993,12.061,11.925,11.998,348855589
2011-12-09,12.025,12.065,11.974,12.052,346099461
2011-12-08,11.988,12.11,11.949,11.963,438488634
2011-12-07,11.932,11.971,11.843,11.914,355277433
2011-12-06,12.02,12.083,11.923,11.971,330531594
2011-12-05,12.047,12.137,11.954,12.033,416485530
2011-12-02,11.949,12.052,11.899,11.932,441931477
2011-12-01,11.71,11.912,11.659,11.878,447313620
2011-11-30,11.666,11.705,11.584,11.703,472969816
2011-11-29,11.501,11.601,11.336,11.428,438114679
2011-11-28,11.402,11.535,11.34,11.517,403767969
2011-11-25,11.275,11.365,11.125,11.133,297141957
2011-11-23,11.473,11.508,11.234,11.237,499311870
2011-11-22,11.368,11.573,11.358,11.529,476867033
2011-11-21,11.337,11.381,11.205,11.299,521984337
2011-11-18,11.603,11.636,11.479,11.481,433725328
2011-11-17,11.756,11.776,11.497,11.557,559525250
2011-11-16,11.925,11.978,11.768,11.782,406436784
2011-11-15,11.661,11.926,11.619,11.906,502151026
2011-11-14,11.761,11.797,11.581,11.614,504747496
2011-11-11,11.843,11.902,11.645,11.777,761989008
2011-11-10,12.16,12.163,11.701,11.796,868332650
2011-11-09,12.157,12.277,12.072,12.103,650356726
2011-11-08,12.317,12.492,12.297,12.438,466114505
2011-11-07,12.246,12.248,12.129,12.24,314519536
2011-11-04,12.322,12.352,12.222,12.256,351805978
2011-11-03,12.226,12.351,12.105,12.342,514823704
2011-11-02,12.254,12.262,12.098,12.169,381946036
2011-11-01,12.172,12.233,12.039,12.14,619717755
2011-10-31,12.314,12.533,12.281,12.394,449632751
2011-10-28,12.339,12.443,12.325,12.399,375981087
2011-10-27,12.487,12.524,12.307,12.391,576448754
2011-10-26,12.31,12.327,12.037,12.268,531364092
2011-10-25,12.402,12.448,12.168,12.18,501459232
2011-10-24,12.128,12.447,12.106,12.424,585363578
2011-10-21,12.196,12.222,11.965,12.03,723141871
2011-10-20,12.248,12.26,12.071,12.104,640433581
2011-10-19,12.294,12.506,12.181,12.207,1286315691
2011-10-18,12.91,13.006,12.737,12.931,1007459894
2011-10-17,12.905,13.065,12.735,12.861,798776761
2011-10-14,12.768,12.923,12.715,12.923,666864501
2011-10-13,12.401,12.506,12.335,12.506,494149227
2011-10-12,12.475,12.531,12.253,12.316,724878912
2011-10-11,12.021,12.345,11.988,12.258,705404324
2011-10-10,11.611,11.906,11.581,11.906,514199161
2011-10-07,11.506,11.567,11.283,11.323,624466992
2011-10-06,11.423,11.782,11.385,11.556,946587694
2011-10-05,11.264,11.631,11.032,11.583,916658700
2011-10-04,11.479,11.69,10.847,11.406,1437595434
2011-10-03,11.648,11.717,11.427,11.47,779090260
2011-09-30,11.854,11.908,11.671,11.675,638633345
2011-09-29,12.31,12.317,11.826,11.96,758853027
2011-09-28,12.263,12.362,12.14,12.157,500712906
2011-09-27,12.523,12.531,12.188,12.226,736195906
2011-09-26,12.252,12.37,11.983,12.345,947350267
2011-09-23,12.256,12.453,12.244,12.38,636806719
2011-09-22,12.28,12.549,12.147,12.305,1128267971
2011-09-21,12.852,12.91,12.616,12.621,704616766
2011-09-20,12.718,12.949,12.591,12.66,903090536
2011-09-19,12.154,12.653,12.101,12.605,957917004
2011-09-16,12.126,12.264,12.096,12.264,811560892
2011-09-15,11.991,12.053,11.938,12.032,483872575
2011-09-14,11.85,12.009,11.811,11.921,623082425
2011-09-13,11.701,11.826,11.644,11.777,513540150
2011-09-12,11.437,11.663,11.388,11.635,544723178
2011-09-09,11.762,11.819,11.483,11.559,658637359
2011-09-08,11.709,11.9,11.706,11.762,484451307
2011-09-07,11.801,11.807,11.696,11.756,407644947
2011-09-06,11.24,11.647,11.221,11.628,593170672
2011-09-02,11.481,11.575,11.386,11.453,511821054
2011-09-01,11.816,11.86,11.658,11.666,400222420
